ONA_1:input 1/mode 1/transmission: Abs(TE transmission) vs wavelength

wavelength(nm), Abs(TE transmission)
1543.17, 0.140563
1543.17, 0.140571
1543.17, 0.140578
1543.17, 0.140586
1543.17, 0.140594
1543.17, 0.140602
1543.17, 0.14061
1543.17, 0.140618
1543.17, 0.140626
1543.17, 0.140633
1543.17, 0.140641
1543.17, 0.140649
1543.17, 0.140657
1543.16, 0.140665
1543.16, 0.140673
1543.16, 0.140681
1543.16, 0.140689
1543.16, 0.140697
1543.16, 0.140705
1543.16, 0.140712
1543.16, 0.14072
1543.16, 0.140728
1543.16, 0.140736
1543.16, 0.140744
1543.16, 0.140752
1543.16, 0.14076
1543.16, 0.140768
1543.16, 0.140776
1543.16, 0.140784
1543.16, 0.140792
1543.16, 0.1408
1543.16, 0.140808
1543.16, 0.140816
1543.16, 0.140824
1543.16, 0.140832
1543.16, 0.14084
1543.16, 0.140848
1543.16, 0.140856
1543.15, 0.140864
1543.15, 0.140872
1543.15, 0.14088
1543.15, 0.140888
1543.15, 0.140896
1543.15, 0.140904
1543.15, 0.140913
1543.15, 0.140921
1543.15, 0.140929
1543.15, 0.140937
1543.15, 0.140945
1543.15, 0.140953
1543.15, 0.140961
1543.15, 0.140969
1543.15, 0.140977
1543.15, 0.140985
1543.15, 0.140994
1543.15, 0.141002
1543.15, 0.14101
1543.15, 0.141018
1543.15, 0.141026
1543.15, 0.141034
1543.15, 0.141042
1543.15, 0.141051
1543.15, 0.141059
1543.14, 0.141067
1543.14, 0.141075
1543.14, 0.141083
1543.14, 0.141091
1543.14, 0.1411
1543.14, 0.141108
1543.14, 0.141116
1543.14, 0.141124
1543.14, 0.141133
1543.14, 0.141141
1543.14, 0.141149
1543.14, 0.141157
1543.14, 0.141165
1543.14, 0.141174
1543.14, 0.141182
1543.14, 0.14119
1543.14, 0.141198
1543.14, 0.141207
1543.14, 0.141215
1543.14, 0.141223
1543.14, 0.141232
1543.14, 0.14124
1543.14, 0.141248
1543.14, 0.141256
1543.14, 0.141265
1543.13, 0.141273
1543.13, 0.141281
1543.13, 0.14129
1543.13, 0.141298
1543.13, 0.141306
1543.13, 0.141315
1543.13, 0.141323
1543.13, 0.141331
1543.13, 0.14134
1543.13, 0.141348
1543.13, 0.141357
1543.13, 0.141365
1543.13, 0.141373
1543.13, 0.141382
1543.13, 0.14139
1543.13, 0.141398
1543.13, 0.141407
1543.13, 0.141415
1543.13, 0.141424
1543.13, 0.141432
1543.13, 0.141441
1543.13, 0.141449
1543.13, 0.141457
1543.13, 0.141466
1543.13, 0.141474
1543.13, 0.141483
1543.12, 0.141491
1543.12, 0.1415
1543.12, 0.141508
1543.12, 0.141517
1543.12, 0.141525
1543.12, 0.141534
1543.12, 0.141542
1543.12, 0.141551
1543.12, 0.141559
1543.12, 0.141568
1543.12, 0.141576
1543.12, 0.141585
1543.12, 0.141593
1543.12, 0.141602
1543.12, 0.14161
1543.12, 0.141619
1543.12, 0.141627
1543.12, 0.141636
1543.12, 0.141644
1543.12, 0.141653
1543.12, 0.141662
1543.12, 0.14167
1543.12, 0.141679
1543.12, 0.141687
1543.12, 0.141696
1543.11, 0.141704
1543.11, 0.141713
1543.11, 0.141722
1543.11, 0.14173
1543.11, 0.141739
1543.11, 0.141748
1543.11, 0.141756
1543.11, 0.141765
1543.11, 0.141774
1543.11, 0.141782
1543.11, 0.141791
1543.11, 0.141799
1543.11, 0.141808
1543.11, 0.141817
1543.11, 0.141825
1543.11, 0.141834
1543.11, 0.141843
1543.11, 0.141852
1543.11, 0.14186
1543.11, 0.141869
1543.11, 0.141878
1543.11, 0.141886
1543.11, 0.141895
1543.11, 0.141904
1543.11, 0.141913
1543.1, 0.141921
1543.1, 0.14193
1543.1, 0.141939
1543.1, 0.141948
1543.1, 0.141956
1543.1, 0.141965
1543.1, 0.141974
1543.1, 0.141983
1543.1, 0.141991
1543.1, 0.142
1543.1, 0.142009
1543.1, 0.142018
1543.1, 0.142027
1543.1, 0.142036
1543.1, 0.142044
1543.1, 0.142053
1543.1, 0.142062
1543.1, 0.142071
1543.1, 0.14208
1543.1, 0.142089
1543.1, 0.142097
1543.1, 0.142106
1543.1, 0.142115
1543.1, 0.142124
1543.1, 0.142133
1543.09, 0.142142
1543.09, 0.142151
1543.09, 0.14216
1543.09, 0.142168
1543.09, 0.142177
1543.09, 0.142186
1543.09, 0.142195
1543.09, 0.142204
1543.09, 0.142213
1543.09, 0.142222
1543.09, 0.142231
1543.09, 0.14224
1543.09, 0.142249
1543.09, 0.142258
1543.09, 0.142267
1543.09, 0.142276
1543.09, 0.142285
1543.09, 0.142294
1543.09, 0.142303
1543.09, 0.142312
1543.09, 0.142321
1543.09, 0.14233
1543.09, 0.142339
1543.09, 0.142348
1543.09, 0.142357
1543.08, 0.142366
1543.08, 0.142375
1543.08, 0.142384
1543.08, 0.142393
1543.08, 0.142402
1543.08, 0.142411
1543.08, 0.14242
1543.08, 0.142429
1543.08, 0.142438
1543.08, 0.142447
1543.08, 0.142456
1543.08, 0.142465
1543.08, 0.142475
1543.08, 0.142484
1543.08, 0.142493
1543.08, 0.142502
1543.08, 0.142511
1543.08, 0.14252
1543.08, 0.142529
1543.08, 0.142538
1543.08, 0.142548
1543.08, 0.142557
1543.08, 0.142566
1543.08, 0.142575
1543.08, 0.142584
1543.08, 0.142593
1543.07, 0.142603
1543.07, 0.142612
1543.07, 0.142621
1543.07, 0.14263
1543.07, 0.142639
1543.07, 0.142649
1543.07, 0.142658
1543.07, 0.142667
1543.07, 0.142676
1543.07, 0.142685
1543.07, 0.142695
1543.07, 0.142704
1543.07, 0.142713
1543.07, 0.142722
1543.07, 0.142732
1543.07, 0.142741
1543.07, 0.14275
1543.07, 0.14276
1543.07, 0.142769
1543.07, 0.142778
1543.07, 0.142787
1543.07, 0.142797
1543.07, 0.142806
1543.07, 0.142815
1543.07, 0.142825
1543.06, 0.142834
1543.06, 0.142843
1543.06, 0.142853
1543.06, 0.142862
1543.06, 0.142871
1543.06, 0.142881
1543.06, 0.14289
1543.06, 0.142899
1543.06, 0.142909
1543.06, 0.142918
1543.06, 0.142928
1543.06, 0.142937
1543.06, 0.142946
1543.06, 0.142956
1543.06, 0.142965
1543.06, 0.142975
1543.06, 0.142984
1543.06, 0.142993
1543.06, 0.143003
1543.06, 0.143012
1543.06, 0.143022
1543.06, 0.143031
1543.06, 0.143041
1543.06, 0.14305
1543.06, 0.14306
1543.05, 0.143069
1543.05, 0.143079
1543.05, 0.143088
1543.05, 0.143098
1543.05, 0.143107
1543.05, 0.143117
1543.05, 0.143126
1543.05, 0.143136
1543.05, 0.143145
1543.05, 0.143155
1543.05, 0.143164
1543.05, 0.143174
1543.05, 0.143183
1543.05, 0.143193
1543.05, 0.143202
1543.05, 0.143212
1543.05, 0.143222
1543.05, 0.143231
1543.05, 0.143241
1543.05, 0.14325
1543.05, 0.14326
1543.05, 0.143269
1543.05, 0.143279
1543.05, 0.143289
1543.05, 0.143298
1543.04, 0.143308
1543.04, 0.143318
1543.04, 0.143327
1543.04, 0.143337
1543.04, 0.143346
1543.04, 0.143356
1543.04, 0.143366
1543.04, 0.143375
1543.04, 0.143385
1543.04, 0.143395
1543.04, 0.143404
1543.04, 0.143414
1543.04, 0.143424
1543.04, 0.143434
1543.04, 0.143443
1543.04, 0.143453
1543.04, 0.143463
1543.04, 0.143472
1543.04, 0.143482
1543.04, 0.143492
1543.04, 0.143502
1543.04, 0.143511
1543.04, 0.143521
1543.04, 0.143531
1543.04, 0.143541
1543.04, 0.14355
1543.03, 0.14356
1543.03, 0.14357
1543.03, 0.14358
1543.03, 0.14359
1543.03, 0.143599
1543.03, 0.143609
1543.03, 0.143619
1543.03, 0.143629
1543.03, 0.143639
1543.03, 0.143649
1543.03, 0.143658
1543.03, 0.143668
1543.03, 0.143678
1543.03, 0.143688
1543.03, 0.143698
1543.03, 0.143708
1543.03, 0.143718
1543.03, 0.143727
1543.03, 0.143737
1543.03, 0.143747
1543.03, 0.143757
1543.03, 0.143767
1543.03, 0.143777
1543.03, 0.143787
1543.03, 0.143797
1543.02, 0.143807
1543.02, 0.143817
1543.02, 0.143827
1543.02, 0.143837
1543.02, 0.143846
1543.02, 0.143856
1543.02, 0.143866
1543.02, 0.143876
1543.02, 0.143886
1543.02, 0.143896
1543.02, 0.143906
1543.02, 0.143916
1543.02, 0.143926
1543.02, 0.143936
1543.02, 0.143946
1543.02, 0.143956
1543.02, 0.143966
1543.02, 0.143976
1543.02, 0.143986
1543.02, 0.143997
1543.02, 0.144007
1543.02, 0.144017
1543.02, 0.144027
1543.02, 0.144037
1543.02, 0.144047
1543.01, 0.144057
1543.01, 0.144067
1543.01, 0.144077
1543.01, 0.144087
1543.01, 0.144097
1543.01, 0.144107
1543.01, 0.144118
1543.01, 0.144128
1543.01, 0.144138
1543.01, 0.144148
1543.01, 0.144158
1543.01, 0.144168
1543.01, 0.144178
1543.01, 0.144189
1543.01, 0.144199
1543.01, 0.144209
1543.01, 0.144219
1543.01, 0.144229
1543.01, 0.144239
1543.01, 0.14425
1543.01, 0.14426
1543.01, 0.14427
1543.01, 0.14428
1543.01, 0.14429
1543.01, 0.144301
1543, 0.144311
1543, 0.144321
1543, 0.144331
1543, 0.144342
1543, 0.144352
1543, 0.144362
1543, 0.144373
1543, 0.144383
1543, 0.144393
1543, 0.144403
1543, 0.144414
1543, 0.144424
1543, 0.144434
1543, 0.144445
1543, 0.144455
1543, 0.144465
1543, 0.144476
1543, 0.144486
1543, 0.144496
1543, 0.144507
1543, 0.144517
1543, 0.144527
1543, 0.144538
1543, 0.144548
1543, 0.144558
1543, 0.144569
1542.99, 0.144579
1542.99, 0.14459
1542.99, 0.1446
1542.99, 0.14461
1542.99, 0.144621
1542.99, 0.144631
1542.99, 0.144642
1542.99, 0.144652
1542.99, 0.144663
1542.99, 0.144673
1542.99, 0.144684
1542.99, 0.144694
1542.99, 0.144705
1542.99, 0.144715
1542.99, 0.144725
1542.99, 0.144736
1542.99, 0.144746
1542.99, 0.144757
1542.99, 0.144767
1542.99, 0.144778
1542.99, 0.144789
1542.99, 0.144799
1542.99, 0.14481
1542.99, 0.14482
1542.99, 0.144831
1542.98, 0.144841
1542.98, 0.144852
1542.98, 0.144862
1542.98, 0.144873
1542.98, 0.144883
1542.98, 0.144894
1542.98, 0.144905
1542.98, 0.144915
1542.98, 0.144926
1542.98, 0.144936
1542.98, 0.144947
1542.98, 0.144958
1542.98, 0.144968
1542.98, 0.144979
1542.98, 0.14499
1542.98, 0.145
1542.98, 0.145011
1542.98, 0.145022
1542.98, 0.145032
1542.98, 0.145043
1542.98, 0.145054
1542.98, 0.145064
1542.98, 0.145075
1542.98, 0.145086
1542.98, 0.145096
1542.97, 0.145107
1542.97, 0.145118
1542.97, 0.145129
1542.97, 0.145139
1542.97, 0.14515
1542.97, 0.145161
1542.97, 0.145171
1542.97, 0.145182
1542.97, 0.145193
1542.97, 0.145204
1542.97, 0.145215
1542.97, 0.145225
1542.97, 0.145236
1542.97, 0.145247
1542.97, 0.145258
1542.97, 0.145268
1542.97, 0.145279
1542.97, 0.14529
1542.97, 0.145301
1542.97, 0.145312
1542.97, 0.145323
1542.97, 0.145333
1542.97, 0.145344
1542.97, 0.145355
1542.97, 0.145366
1542.96, 0.145377
1542.96, 0.145388
1542.96, 0.145399
1542.96, 0.14541
1542.96, 0.14542
1542.96, 0.145431
1542.96, 0.145442
1542.96, 0.145453
1542.96, 0.145464
1542.96, 0.145475
1542.96, 0.145486
1542.96, 0.145497
1542.96, 0.145508
1542.96, 0.145519
1542.96, 0.14553
1542.96, 0.145541
1542.96, 0.145552
1542.96, 0.145563
1542.96, 0.145574
1542.96, 0.145585
1542.96, 0.145596
1542.96, 0.145607
1542.96, 0.145618
1542.96, 0.145629
1542.96, 0.14564
1542.95, 0.145651
1542.95, 0.145662
1542.95, 0.145673
1542.95, 0.145684
1542.95, 0.145695
1542.95, 0.145706
1542.95, 0.145717
1542.95, 0.145728
1542.95, 0.145739
1542.95, 0.14575
1542.95, 0.145761
1542.95, 0.145772
1542.95, 0.145784
1542.95, 0.145795
1542.95, 0.145806
1542.95, 0.145817
1542.95, 0.145828
1542.95, 0.145839
1542.95, 0.14585
1542.95, 0.145861
1542.95, 0.145873
1542.95, 0.145884
1542.95, 0.145895
1542.95, 0.145906
1542.95, 0.145917
1542.95, 0.145928
1542.94, 0.14594
1542.94, 0.145951
1542.94, 0.145962
1542.94, 0.145973
1542.94, 0.145985
1542.94, 0.145996
1542.94, 0.146007
1542.94, 0.146018
1542.94, 0.14603
1542.94, 0.146041
1542.94, 0.146052
1542.94, 0.146063
1542.94, 0.146075
1542.94, 0.146086
1542.94, 0.146097
1542.94, 0.146108
1542.94, 0.14612
1542.94, 0.146131
1542.94, 0.146142
1542.94, 0.146154
1542.94, 0.146165
1542.94, 0.146176
1542.94, 0.146188
1542.94, 0.146199
1542.94, 0.14621
1542.93, 0.146222
1542.93, 0.146233
1542.93, 0.146244
1542.93, 0.146256
1542.93, 0.146267
1542.93, 0.146279
1542.93, 0.14629
1542.93, 0.146301
1542.93, 0.146313
1542.93, 0.146324
1542.93, 0.146336
1542.93, 0.146347
1542.93, 0.146359
1542.93, 0.14637
1542.93, 0.146381
1542.93, 0.146393
1542.93, 0.146404
1542.93, 0.146416
1542.93, 0.146427
1542.93, 0.146439
1542.93, 0.14645
1542.93, 0.146462
1542.93, 0.146473
1542.93, 0.146485
1542.93, 0.146496
1542.92, 0.146508
1542.92, 0.146519
1542.92, 0.146531
1542.92, 0.146542
1542.92, 0.146554
1542.92, 0.146566
1542.92, 0.146577
1542.92, 0.146589
1542.92, 0.1466
1542.92, 0.146612
1542.92, 0.146623
1542.92, 0.146635
1542.92, 0.146647
1542.92, 0.146658
1542.92, 0.14667
1542.92, 0.146681
1542.92, 0.146693
1542.92, 0.146705
1542.92, 0.146716
1542.92, 0.146728
1542.92, 0.14674
1542.92, 0.146751
1542.92, 0.146763
1542.92, 0.146775
1542.92, 0.146786
1542.91, 0.146798
1542.91, 0.14681
1542.91, 0.146821
1542.91, 0.146833
1542.91, 0.146845
1542.91, 0.146857
1542.91, 0.146868
1542.91, 0.14688
1542.91, 0.146892
1542.91, 0.146904
1542.91, 0.146915
1542.91, 0.146927
1542.91, 0.146939
1542.91, 0.146951
1542.91, 0.146962
1542.91, 0.146974
1542.91, 0.146986
1542.91, 0.146998
1542.91, 0.14701
1542.91, 0.147021
1542.91, 0.147033
1542.91, 0.147045
1542.91, 0.147057
1542.91, 0.147069
1542.91, 0.147081
1542.91, 0.147092
1542.9, 0.147104
1542.9, 0.147116
1542.9, 0.147128
1542.9, 0.14714
1542.9, 0.147152
1542.9, 0.147164
1542.9, 0.147176
1542.9, 0.147188
1542.9, 0.147199
1542.9, 0.147211
1542.9, 0.147223
1542.9, 0.147235
1542.9, 0.147247
1542.9, 0.147259
1542.9, 0.147271
1542.9, 0.147283
1542.9, 0.147295
1542.9, 0.147307
1542.9, 0.147319
1542.9, 0.147331
1542.9, 0.147343
1542.9, 0.147355
1542.9, 0.147367
1542.9, 0.147379
1542.9, 0.147391
1542.89, 0.147403
1542.89, 0.147415
1542.89, 0.147427
1542.89, 0.147439
1542.89, 0.147451
1542.89, 0.147463
1542.89, 0.147475
1542.89, 0.147487
1542.89, 0.1475
1542.89, 0.147512
1542.89, 0.147524
1542.89, 0.147536
1542.89, 0.147548
1542.89, 0.14756
1542.89, 0.147572
1542.89, 0.147584
1542.89, 0.147597
1542.89, 0.147609
1542.89, 0.147621
1542.89, 0.147633
1542.89, 0.147645
1542.89, 0.147657
1542.89, 0.147669
1542.89, 0.147682
1542.89, 0.147694
1542.88, 0.147706
1542.88, 0.147718
1542.88, 0.147731
1542.88, 0.147743
1542.88, 0.147755
1542.88, 0.147767
1542.88, 0.147779
1542.88, 0.147792
1542.88, 0.147804
1542.88, 0.147816
1542.88, 0.147828
1542.88, 0.147841
1542.88, 0.147853
1542.88, 0.147865
1542.88, 0.147878
1542.88, 0.14789
1542.88, 0.147902
1542.88, 0.147915
1542.88, 0.147927
1542.88, 0.147939
1542.88, 0.147952
1542.88, 0.147964
1542.88, 0.147976
1542.88, 0.147989
1542.88, 0.148001
1542.87, 0.148013
1542.87, 0.148026
1542.87, 0.148038
1542.87, 0.148051
1542.87, 0.148063
1542.87, 0.148075
1542.87, 0.148088
1542.87, 0.1481
1542.87, 0.148113
1542.87, 0.148125
1542.87, 0.148137
1542.87, 0.14815
1542.87, 0.148162
1542.87, 0.148175
1542.87, 0.148187
1542.87, 0.1482
1542.87, 0.148212
1542.87, 0.148225
1542.87, 0.148237
1542.87, 0.14825
1542.87, 0.148262
1542.87, 0.148275
1542.87, 0.148287
1542.87, 0.1483
1542.87, 0.148312
1542.86, 0.148325
1542.86, 0.148337
1542.86, 0.14835
1542.86, 0.148363
1542.86, 0.148375
1542.86, 0.148388
1542.86, 0.1484
1542.86, 0.148413
1542.86, 0.148426
1542.86, 0.148438
1542.86, 0.148451
1542.86, 0.148463
1542.86, 0.148476
1542.86, 0.148489
1542.86, 0.148501
1542.86, 0.148514
1542.86, 0.148527
1542.86, 0.148539
1542.86, 0.148552
1542.86, 0.148565
1542.86, 0.148577
1542.86, 0.14859
1542.86, 0.148603
1542.86, 0.148615
1542.86, 0.148628
1542.86, 0.148641
1542.85, 0.148654
1542.85, 0.148666
1542.85, 0.148679
1542.85, 0.148692
1542.85, 0.148705
1542.85, 0.148717
1542.85, 0.14873
1542.85, 0.148743
1542.85, 0.148756
1542.85, 0.148768
1542.85, 0.148781
1542.85, 0.148794
1542.85, 0.148807
1542.85, 0.14882
1542.85, 0.148833
1542.85, 0.148845
1542.85, 0.148858
1542.85, 0.148871
1542.85, 0.148884
1542.85, 0.148897
1542.85, 0.14891
1542.85, 0.148923
1542.85, 0.148935
1542.85, 0.148948
1542.85, 0.148961
1542.84, 0.148974
1542.84, 0.148987
1542.84, 0.149
1542.84, 0.149013
1542.84, 0.149026
1542.84, 0.149039
1542.84, 0.149052
1542.84, 0.149065
1542.84, 0.149078
1542.84, 0.149091
1542.84, 0.149104
1542.84, 0.149117
1542.84, 0.14913
1542.84, 0.149143
1542.84, 0.149156
1542.84, 0.149169
1542.84, 0.149182
1542.84, 0.149195
1542.84, 0.149208
1542.84, 0.149221
1542.84, 0.149234
1542.84, 0.149247
1542.84, 0.14926
1542.84, 0.149273
1542.84, 0.149286
1542.83, 0.149299
1542.83, 0.149312
1542.83, 0.149325
1542.83, 0.149338
1542.83, 0.149351
1542.83, 0.149365
1542.83, 0.149378
1542.83, 0.149391
1542.83, 0.149404
1542.83, 0.149417
1542.83, 0.14943
1542.83, 0.149443
1542.83, 0.149457
1542.83, 0.14947
1542.83, 0.149483
1542.83, 0.149496
1542.83, 0.149509
1542.83, 0.149523
1542.83, 0.149536
1542.83, 0.149549
1542.83, 0.149562
1542.83, 0.149575
1542.83, 0.149589
1542.83, 0.149602
1542.83, 0.149615
1542.82, 0.149628
1542.82, 0.149642
1542.82, 0.149655
1542.82, 0.149668
1542.82, 0.149682
1542.82, 0.149695
1542.82, 0.149708
1542.82, 0.149722
1542.82, 0.149735
1542.82, 0.149748
1542.82, 0.149762
1542.82, 0.149775
1542.82, 0.149788
1542.82, 0.149802
1542.82, 0.149815
1542.82, 0.149828
1542.82, 0.149842
1542.82, 0.149855
1542.82, 0.149868
1542.82, 0.149882
1542.82, 0.149895
1542.82, 0.149909
1542.82, 0.149922
1542.82, 0.149936
1542.82, 0.149949
1542.82, 0.149962
1542.81, 0.149976
1542.81, 0.149989
1542.81, 0.150003
1542.81, 0.150016
1542.81, 0.15003
1542.81, 0.150043
1542.81, 0.150057
1542.81, 0.15007
1542.81, 0.150084
1542.81, 0.150097
1542.81, 0.150111
1542.81, 0.150124
1542.81, 0.150138
1542.81, 0.150151
1542.81, 0.150165
1542.81, 0.150179
1542.81, 0.150192
1542.81, 0.150206
1542.81, 0.150219
1542.81, 0.150233
1542.81, 0.150246
1542.81, 0.15026
1542.81, 0.150274
1542.81, 0.150287
1542.81, 0.150301
1542.8, 0.150315
1542.8, 0.150328
1542.8, 0.150342
1542.8, 0.150356
1542.8, 0.150369
1542.8, 0.150383
1542.8, 0.150397
1542.8, 0.15041
1542.8, 0.150424
1542.8, 0.150438
1542.8, 0.150451
1542.8, 0.150465
1542.8, 0.150479
1542.8, 0.150493
1542.8, 0.150506
1542.8, 0.15052
1542.8, 0.150534
1542.8, 0.150548
1542.8, 0.150561
1542.8, 0.150575
1542.8, 0.150589
1542.8, 0.150603
1542.8, 0.150616
1542.8, 0.15063
1542.8, 0.150644
1542.79, 0.150658
1542.79, 0.150672
1542.79, 0.150686
1542.79, 0.150699
1542.79, 0.150713
1542.79, 0.150727
1542.79, 0.150741
1542.79, 0.150755
1542.79, 0.150769
1542.79, 0.150783
1542.79, 0.150797
1542.79, 0.15081
1542.79, 0.150824
1542.79, 0.150838
1542.79, 0.150852
1542.79, 0.150866
1542.79, 0.15088
1542.79, 0.150894
1542.79, 0.150908
1542.79, 0.150922
1542.79, 0.150936
1542.79, 0.15095
1542.79, 0.150964
1542.79, 0.150978
1542.79, 0.150992
1542.78, 0.151006
1542.78, 0.15102
1542.78, 0.151034
1542.78, 0.151048
1542.78, 0.151062
1542.78, 0.151076
1542.78, 0.15109
1542.78, 0.151104
1542.78, 0.151118
1542.78, 0.151132
1542.78, 0.151146
1542.78, 0.15116
1542.78, 0.151175
1542.78, 0.151189
1542.78, 0.151203
1542.78, 0.151217
1542.78, 0.151231
1542.78, 0.151245
1542.78, 0.151259
1542.78, 0.151273
1542.78, 0.151288
1542.78, 0.151302
1542.78, 0.151316
1542.78, 0.15133
1542.78, 0.151344
1542.78, 0.151359
1542.77, 0.151373
1542.77, 0.151387
1542.77, 0.151401
1542.77, 0.151415
1542.77, 0.15143
1542.77, 0.151444
1542.77, 0.151458
1542.77, 0.151472
1542.77, 0.151487
1542.77, 0.151501
1542.77, 0.151515
1542.77, 0.15153
1542.77, 0.151544
1542.77, 0.151558
1542.77, 0.151572
1542.77, 0.151587
1542.77, 0.151601
1542.77, 0.151615
1542.77, 0.15163
1542.77, 0.151644
1542.77, 0.151658
1542.77, 0.151673
1542.77, 0.151687
1542.77, 0.151702
1542.77, 0.151716
1542.76, 0.15173
1542.76, 0.151745
1542.76, 0.151759
1542.76, 0.151774
1542.76, 0.151788
1542.76, 0.151802
1542.76, 0.151817
1542.76, 0.151831
1542.76, 0.151846
1542.76, 0.15186
1542.76, 0.151875
1542.76, 0.151889
1542.76, 0.151904
1542.76, 0.151918
1542.76, 0.151933
1542.76, 0.151947
1542.76, 0.151962
1542.76, 0.151976
1542.76, 0.151991
1542.76, 0.152005
1542.76, 0.15202
1542.76, 0.152035
1542.76, 0.152049
1542.76, 0.152064
1542.76, 0.152078
1542.75, 0.152093
1542.75, 0.152107
1542.75, 0.152122
1542.75, 0.152137
1542.75, 0.152151
1542.75, 0.152166
1542.75, 0.152181
1542.75, 0.152195
1542.75, 0.15221
1542.75, 0.152224
1542.75, 0.152239
1542.75, 0.152254
1542.75, 0.152269
1542.75, 0.152283
1542.75, 0.152298
1542.75, 0.152313
1542.75, 0.152327
1542.75, 0.152342
1542.75, 0.152357
1542.75, 0.152372
1542.75, 0.152386
1542.75, 0.152401
1542.75, 0.152416
1542.75, 0.152431
1542.75, 0.152445
1542.74, 0.15246
1542.74, 0.152475
1542.74, 0.15249
1542.74, 0.152504
1542.74, 0.152519
1542.74, 0.152534
1542.74, 0.152549
1542.74, 0.152564
1542.74, 0.152579
1542.74, 0.152594
1542.74, 0.152608
1542.74, 0.152623
1542.74, 0.152638
1542.74, 0.152653
1542.74, 0.152668
1542.74, 0.152683
1542.74, 0.152698
1542.74, 0.152713
1542.74, 0.152728
1542.74, 0.152743
1542.74, 0.152757
1542.74, 0.152772
1542.74, 0.152787
1542.74, 0.152802
1542.74, 0.152817
1542.74, 0.152832
1542.73, 0.152847
1542.73, 0.152862
1542.73, 0.152877
1542.73, 0.152892
1542.73, 0.152907
1542.73, 0.152922
1542.73, 0.152937
1542.73, 0.152952
1542.73, 0.152967
1542.73, 0.152983
1542.73, 0.152998
1542.73, 0.153013
1542.73, 0.153028
1542.73, 0.153043
1542.73, 0.153058
1542.73, 0.153073
1542.73, 0.153088
1542.73, 0.153103
1542.73, 0.153118
1542.73, 0.153134
1542.73, 0.153149
1542.73, 0.153164
1542.73, 0.153179
1542.73, 0.153194
1542.73, 0.153209
1542.72, 0.153225
1542.72, 0.15324
1542.72, 0.153255
1542.72, 0.15327
1542.72, 0.153285
1542.72, 0.153301
1542.72, 0.153316
1542.72, 0.153331
